ID,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA
1404,9/20/2009,Cagliari,Inter,A,6,3.6,1.62,5.25,3.5,1.6,6.5,3.5,1.55,5.5,3.2,1.6,5,3.5,1.57,5,3.4,1.67
1405,9/20/2009,Catania,Lazio,D,2.9,3.1,2.5,2.5,3.15,2.6,2.8,3.1,2.5,2.75,3,2.38,2.7,3,2.38,2.7,3.2,2.4
1406,9/20/2009,Chievo,Genoa,H,2.9,3.1,2.5,2.75,3.1,2.4,2.8,3.1,2.5,2.6,3.1,2.4,2.7,3,2.38,2.6,3.1,2.5
1407,9/20/2009,Milan,Bologna,H,1.33,4.75,10,1.3,5,8,1.33,4.6,9,1.33,3.75,9,1.33,4,8,1.3,4.33,9.5
1408,9/20/2009,Parma,Palermo,H,2.38,3.1,3.1,2.25,3.15,2.95,2.4,3.1,2.95,2.25,3,2.88,2.3,3,2.8,2.3,3.1,2.8
1409,9/20/2009,Roma,Fiorentina,H,1.95,3.4,3.8,1.9,3.3,3.65,1.85,3.4,4,1.9,3,3.75,1.91,3.1,3.6,1.9,3.25,3.75
1410,9/20/2009,Sampdoria,Siena,H,1.67,3.4,6,1.6,3.35,5.55,1.65,3.4,5.4,1.57,3.25,5.5,1.57,3.5,5,1.67,3.3,5
1411,9/23/2009,Atalanta,Catania,D,1.8,3.4,4.75,1.8,3.2,4.25,1.85,3.4,4,1.83,3.3,4.5,1.8,3.3,4.8,1.75,3.3,4.33
1412,9/23/2009,Bari,Cagliari,A,2.1,3.1,3.75,2.05,3.1,3.45,2,3.2,3.7,2.1,3.1,3.75,2.1,3.1,3.75,2,3.1,3.6
1413,9/23/2009,Bologna,Livorno,H,2.15,3.1,3.6,2.05,3.1,3.45,2,3.2,3.7,2.1,3.1,3.75,2.2,3.1,3.5,2,3.2,3.4
1414,9/23/2009,Fiorentina,Sampdoria,H,2.1,3.1,3.75,2.05,3.05,3.5,2.1,3.25,3.4,2,3.2,4,2.2,3.1,3.5,2,3.1,3.6
1415,9/23/2009,Inter,Napoli,H,1.4,4.2,8.5,1.35,4.05,8.75,1.35,4.7,8,1.4,4.33,8,1.44,3.75,9,1.4,3.8,7.5
1416,9/23/2009,Lazio,Parma,A,1.91,3.2,4.33,1.85,3.15,4.05,1.85,3.4,4,1.91,3.2,4.33,2,3,4.33,1.85,3.25,3.8
1417,9/23/2009,Palermo,Roma,D,2.8,3.25,2.55,2.7,3.1,2.45,2.7,3.2,2.5,2.8,3.25,2.5,2.88,3.2,2.5,2.6,3.2,2.5
1418,9/23/2009,Siena,Chievo,D,2.4,3.1,3.1,2.3,3.15,2.85,2.1,3.25,3.4,2.38,3.1,3.1,2.4,3.1,3.1,2.25,3,3.1
1419,9/23/2009,Udinese,Milan,H,3.25,3.1,2.3,3.1,3.1,2.2,3.1,3.1,2.3,3.2,3.2,2.25,3.3,3.1,2.3,3,3.2,2.2
1420,9/24/2009,Genoa,Juventus,D,3.4,3.2,2.2,3.5,3.05,2.05,3.4,3.25,2.1,3.5,3.2,2.1,3.3,3.2,2.25,3.2,3.2,2.1
1421,9/26/2009,Livorno,Fiorentina,A,3.75,3.1,2.1,3.45,3.1,2.05,3.7,3.2,2,3,3,2.2,3.6,3.1,1.91,3,3.2,2.2
1422,9/26/2009,Sampdoria,Inter,H,3.8,3.3,2,3.95,3.25,1.85,3.6,3.3,2,4,3.2,1.8,4.2,3.3,1.73,3.6,3.25,1.9
1423,9/27/2009,Catania,Roma,D,4.33,3.25,1.91,3.9,3.2,1.87,3.6,3.3,2,3.75,3.2,1.83,4.2,3.25,1.73,4,3.1,1.85
1424,9/27/2009,Chievo,Atalanta,D,2.2,3.2,3.4,2.05,3,3.55,2.1,3.25,3.4,1.91,3.2,3.5,1.91,3.1,3.6,1.9,3.25,3.6
1425,9/27/2009,Juventus,Bologna,D,1.22,6,13,1.25,5,10,1.25,5,12,1.22,5,10,1.17,5.5,12,1.2,5.5,11
1426,9/27/2009,Lazio,Palermo,D,2.1,3.2,3.6,2.05,3,3.55,2.1,3.3,3.35,1.83,3.2,3.75,1.83,3.2,3.75,2.1,3.1,3.3
1427,9/27/2009,Milan,Bari,D,1.33,4.5,11,1.3,4.25,10,1.3,4.8,9.5,1.3,4.33,8,1.29,4.5,8,1.33,4.33,8
1428,9/27/2009,Napoli,Siena,H,1.67,3.4,6,1.65,3.25,5.25,1.7,3.5,4.9,1.67,3.2,5,1.62,3.3,5,1.67,3.3,5
1429,9/27/2009,Parma,Cagliari,A,1.91,3.2,4.33,1.9,3.05,4.05,1.75,3.4,4.7,1.83,3.2,3.75,1.8,3.1,4,1.8,3.2,4
1430,9/27/2009,Udinese,Genoa,H,2.25,3.2,3.3,2.25,3.1,3,2.1,3.25,3.4,2.2,3.1,2.9,2.1,3.1,3.1,2.2,3.2,3
1431,10/3/2009,Bari,Catania,D,2.05,3.2,3.8,1.95,3.1,3.75,2.05,3.1,3.7,1.83,3,4,1.95,3.1,3.5,2,3,3.75
1432,10/3/2009,Inter,Udinese,H,1.44,4.2,7.5,1.4,3.7,8.5,1.45,4,7,1.4,3.75,7,1.36,4,7,1.44,3.75,7
1433,10/4/2009,Atalanta,Milan,D,3.5,3,2.25,3.15,3.15,2.15,3.4,3.25,2.1,3.2,3.2,2,3.2,3.2,2,3.5,3.2,2
1434,10/4/2009,Bologna,Genoa,A,3,3.2,2.4,2.85,3.05,2.35,2.95,3.1,2.4,2.6,3,2.5,2.62,3.2,2.3,3,3,2.3
1435,10/4/2009,Cagliari,Chievo,A,2.1,3.1,3.75,2.15,3.05,3.25,2.1,3.1,3.6,2,3,3.5,2,3.2,3.2,2.1,3,3.4
1436,10/4/2009,Fiorentina,Lazio,D,1.85,3.3,4.5,1.8,3.1,4.45,1.8,3.4,4.3,1.67,3.3,4.5,1.73,3.25,4.2,1.8,3.3,4
1437,10/4/2009,Palermo,Juventus,H,3.8,3.3,2,3.95,3.1,1.9,3.6,3.3,2,3.5,3.2,1.91,3.4,3.25,1.91,3.5,3.1,2
1438,10/4/2009,Roma,Napoli,H,1.7,3.4,5.5,1.7,3.3,4.7,1.7,3.5,4.9,1.67,3.2,5,1.62,3.4,4.8,1.7,3.3,4.5
1439,10/4/2009,Sampdoria,Parma,D,1.65,3.6,5.5,1.65,3.4,4.9,1.65,3.5,5.3,1.62,3.25,5,1.57,3.5,5,1.57,3.4,5.5
1440,10/4/2009,Siena,Livorno,D,2,3.2,4,2,3.05,3.65,2,3.1,3.8,2,3.2,3.2,1.91,3.2,3.5,1.9,3.1,4
1441,10/17/2009,Genoa,Inter,A,3.25,3.2,2.25,3.25,3.1,2.2,3.2,3.2,2.2,3.2,3,2.1,2.88,3.1,2.2,3.1,3.2,2.1
1442,10/17/2009,Juventus,Fiorentina,D,1.73,3.4,5.25,1.7,3.4,5,1.7,3.5,4.9,1.67,3.2,5,1.67,3.3,4.5,1.7,3.25,5
1443,10/18/2009,Catania,Cagliari,H,2.4,3.1,3.1,2.45,3.1,2.85,2.2,3.2,3.2,2.38,3,2.75,2.38,2.88,2.8,2.38,3,2.9
1444,10/18/2009,Chievo,Bari,A,2,3.1,4.1,2.05,3,3.8,2.1,3.15,3.5,2,3,3.5,1.91,3,3.75,2,3,3.75
1445,10/18/2009,Lazio,Sampdoria,D,2.4,3.1,3.1,2.3,3.25,2.95,2.35,3.2,2.9,2.25,3,2.88,2.25,3.1,2.8,2.38,3.1,2.8
1446,10/18/2009,Livorno,Palermo,A,3.1,3.1,2.4,3,3.05,2.4,3,3.2,2.3,2.75,3,2.38,2.8,3,2.3,3,3.1,2.25
1447,10/18/2009,Milan,Roma,H,2.1,3.3,3.5,2.15,3.1,3.4,2,3.3,3.6,2,3,3.5,2,3.2,3.2,2.1,3.1,3.3
1448,10/18/2009,Napoli,Bologna,H,1.55,3.75,6.5,1.57,3.5,6.25,1.6,3.5,5.8,1.57,3.25,5.5,1.5,3.4,6,1.5,3.5,6
1449,10/18/2009,Parma,Siena,H,1.95,3.2,4.2,1.9,3.2,4.1,1.85,3.4,4,1.83,3,4,1.83,3.2,3.75,1.9,3.1,3.8
1450,10/18/2009,Udinese,Atalanta,A,1.67,3.5,5.5,1.65,3.4,5.45,1.6,3.5,5.7,1.67,3.2,5,1.67,3.3,4.5,1.6,3.4,5
1451,10/24/2009,Inter,Catania,H,1.22,5.5,15,1.25,5.75,13,1.22,5.3,13,1.25,4.5,10,1.2,5,11,1.2,5,12
1452,10/24/2009,Sampdoria,Bologna,H,1.53,3.75,7,1.55,3.5,6.5,1.6,3.5,5.8,1.57,3.25,5.5,1.5,3.4,6,1.44,3.6,7
1453,10/25/2009,Atalanta,Parma,H,2.1,3.1,3.75,2.1,3.15,3.5,2.1,3.25,3.4,2,3,3.5,1.95,3.1,3.5,2,3.2,3.4
1454,10/25/2009,Bari,Lazio,H,2.63,3,2.88,2.55,3,2.8,2.5,3.1,2.8,2.38,2.8,2.88,2.5,2.9,2.62,2.5,3.1,2.62
1455,10/25/2009,Cagliari,Genoa,H,2.75,3,2.75,2.6,3.2,2.6,2.6,3.2,2.6,2.38,3,2.75,2.5,2.9,2.62,2.5,3.1,2.6
1456,10/25/2009,Chievo,Milan,A,4,3.1,2,4,3.2,2.05,3.6,3.3,2,3.5,3.2,1.91,3.4,3.2,1.95,3.5,3.2,2
1457,10/25/2009,Fiorentina,Napoli,A,1.75,3.4,5,1.7,3.35,5.05,1.8,3.4,4.3,1.67,3.2,5,1.7,3.3,4.33,1.8,3.25,4.33
1458,10/25/2009,Palermo,Udinese,H,2.1,3.1,3.75,2.05,3.2,3.55,2,3.3,3.6,1.91,3.2,3.5,2,3.2,3.2,2,3.2,3.4
1459,10/25/2009,Roma,Livorno,A,1.33,4.75,10,1.35,4.25,9.5,1.35,4.7,8,1.33,3.75,9,1.3,4.33,8,1.36,4,8
1460,10/25/2009,Siena,Juventus,A,7,3.5,1.57,6.25,3.5,1.65,5.5,3.4,1.65,5.5,3.25,1.57,5.5,3.5,1.53,5.5,3.4,1.6
1461,10/28/2009,Bologna,Siena,H,2.3,3.1,3.3,2.2,3.15,3.2,2.2,3.1,3.3,2,3,3.5,2.25,3.1,3.4,2.25,3.1,3
1462,10/28/2009,Catania,Chievo,A,2.25,3.1,3.4,2.25,3,3.3,2.1,3.25,3.4,2.2,3,3,2.25,3.1,3.4,2.25,3,3.1
1463,10/28/2009,Genoa,Fiorentina,H,2.4,3.2,3,2.35,3.2,2.9,2.5,3.1,2.8,2.3,3,2.8,2.5,3.1,2.9,2.25,3.1,3
1464,10/28/2009,Juventus,Sampdoria,H,1.75,3.4,5,1.75,3.4,4.65,1.75,3.4,4.8,1.62,3.3,5,1.73,3.4,5.25,1.67,3.3,5
1465,10/28/2009,Lazio,Cagliari,A,1.8,3.4,4.75,1.75,3.25,4.9,1.85,3.3,4.2,1.73,3.2,4.33,1.75,3.4,5,1.75,3.3,4.5
1466,10/28/2009,Livorno,Atalanta,H,2.4,3.1,3.1,2.35,3.05,3.05,2.4,3.2,2.85,2.25,3,2.88,2.37,3.1,3.1,2.25,3.1,3
1467,10/28/2009,Napoli,Milan,D,2.88,3.2,2.5,2.8,3.15,2.45,2.85,3.2,2.4,2.75,3,2.38,2.9,3.1,2.5,2.62,3.2,2.4
1468,10/28/2009,Parma,Bari,H,2.1,3.2,3.6,2.05,3.05,3.75,2.1,3.2,3.45,1.91,2.88,4,2.05,3.2,3.75,1.9,3.1,3.75
1469,10/28/2009,Udinese,Roma,H,2.5,3.2,2.88,2.35,3.2,2.9,2.5,3.2,2.7,2.5,3.2,2.5,2.5,3.1,2.9,2.3,3.2,2.75
1470,10/29/2009,Inter,Palermo,H,1.44,4,8,1.45,3.7,8,1.45,4,7,1.36,3.75,8,1.44,4,8,1.36,4,8
1471,10/31/2009,Juventus,Napoli,A,1.53,3.75,7,1.52,3.65,6.55,1.57,3.6,6,1.5,3.5,6,1.5,3.4,6,1.5,3.5,6.5
1472,10/31/2009,Milan,Parma,H,1.53,3.8,6.5,1.52,3.85,6,1.5,3.8,6.7,1.44,3.6,6.5,1.4,3.75,7,1.5,3.5,6.5
1473,11/1/2009,Cagliari,Atalanta,H,2.1,3.1,3.8,2.1,3.1,3.55,2.1,3.25,3.4,2.1,3,3.2,2.05,3.2,3.1,2,3.2,3.4
1474,11/1/2009,Chievo,Udinese,D,2.5,3.1,2.9,2.4,3.1,2.9,2.4,3.2,2.85,2.38,3,2.75,2.38,3.1,2.62,2.3,3.2,2.8
1475,11/1/2009,Fiorentina,Catania,H,1.44,4,8,1.48,3.7,7.35,1.45,4,7,1.44,3.5,7,1.44,3.6,6.5,1.4,3.75,8
1476,11/1/2009,Livorno,Inter,A,6,3.8,1.57,5.65,3.55,1.6,6,3.7,1.55,5.5,3.5,1.53,6,3.75,1.44,5.5,3.4,1.6
1477,11/1/2009,Palermo,Genoa,D,2.05,3.1,4,2.12,3.2,3.35,1.9,3.35,3.8,2,3,3.5,2.05,3.2,3.1,2,3.2,3.4
1478,11/1/2009,Roma,Bologna,H,1.67,3.5,5.5,1.6,3.45,5.9,1.6,3.6,5.6,1.5,3.5,6,1.5,3.4,6,1.67,3.5,4.5
1479,11/1/2009,Sampdoria,Bari,D,1.67,3.5,5.5,1.65,3.4,5.45,1.6,3.6,5.6,1.62,3.3,5,1.53,3.5,5.5,1.67,3.5,4.5
1480,11/1/2009,Siena,Lazio,D,2.75,3.1,2.63,2.6,3.1,2.65,2.5,3.15,2.75,2.6,3,2.5,2.5,2.9,2.62,2.6,3,2.6
1481,11/7/2009,Atalanta,Juventus,A,4.33,3.4,1.85,4.55,3.25,1.8,4.3,3.4,1.8,4,3.2,1.8,4.2,3.25,1.73,4.33,3.25,1.8
1482,11/7/2009,Catania,Napoli,D,3.4,3.1,2.25,3.22,3.2,2.17,3,3.2,2.3,2.8,3.1,2.25,3.1,3.1,2.1,3.25,3.1,2.1
1483,11/8/2009,Bari,Livorno,H,1.85,3.3,4.5,1.85,3.1,4.55,1.85,3.3,4.2,1.8,3,4.33,1.8,3.1,4,1.8,3.25,4.33
1484,11/8/2009,Bologna,Palermo,H,2.7,3.1,2.7,2.65,3,2.7,2.6,3.1,2.65,2.4,3.1,2.62,2.5,2.9,2.62,2.6,3.1,2.6
1485,11/8/2009,Cagliari,Sampdoria,H,2.4,3.1,3.1,2.35,3.15,2.95,2.4,3.2,2.85,2.25,3,2.88,2.3,3,2.8,2.3,3.1,2.9
1486,11/8/2009,Genoa,Siena,H,1.65,3.6,5.5,1.65,3.4,5.45,1.65,3.4,5.5,1.62,3.25,5,1.61,3.3,5,1.67,3.4,4.5
1487,11/8/2009,Inter,Roma,D,1.62,3.75,5.5,1.6,3.5,5.75,1.6,3.5,5.8,1.57,3.5,5,1.53,3.5,5.5,1.6,3.5,5
1488,11/8/2009,Lazio,Milan,A,3.6,3.25,2.1,3.4,3.1,2.15,3.2,3.2,2.2,3,3,2.2,3.1,3.1,2.1,3.2,3.2,2.1
1489,11/8/2009,Parma,Chievo,H,2.05,3.2,3.8,2,3.15,3.8,2,3.2,3.7,1.91,3.2,3.5,2,3.1,3.3,2,3.1,3.5
1490,11/8/2009,Udinese,Fiorentina,A,2.45,3.2,2.9,2.45,3.05,2.9,2.5,3.2,2.7,2.38,3,2.75,2.37,2.87,2.8,2.3,3.1,2.9
1491,11/21/2009,Bologna,Inter,A,5.5,3.5,1.67,5.5,3.55,1.7,4.7,3.4,1.75,4.5,3.3,1.67,5,3.4,1.67,5,3.4,1.7
1492,11/21/2009,Fiorentina,Parma,A,1.7,3.4,5.5,1.72,3.4,5.75,1.75,3.4,4.7,1.62,3.25,5,1.67,3.4,5,1.67,3.3,5.5
1493,11/22/2009,Juventus,Udinese,H,1.44,4,8,1.5,3.9,7.75,1.5,3.8,6.7,1.44,3.6,6.5,1.4,4.2,7.5,1.44,4,6.75
1494,11/22/2009,Livorno,Genoa,H,3.2,3,2.4,3.05,3.05,2.35,2.8,3.1,2.5,2.75,3,2.38,3,3,2.3,2.9,3.25,2.38
1495,11/22/2009,Milan,Cagliari,H,1.5,3.75,7.5,1.45,3.95,7.05,1.45,3.8,7.5,1.44,3.6,6.5,1.44,3.75,7.5,1.44,3.75,8
1496,11/22/2009,Napoli,Lazio,D,1.83,3.3,4.75,1.85,3.3,4.15,1.8,3.4,4.3,1.8,3.2,4,1.83,3.3,4.2,1.85,3.25,4.33
1497,11/22/2009,Palermo,Catania,D,1.73,3.4,5.25,1.65,3.5,5.2,1.7,3.4,5,1.62,3.25,5,1.67,3.4,5.2,1.7,3.4,5
1498,11/22/2009,Roma,Bari,H,1.67,3.5,5.5,1.65,3.4,5.45,1.7,3.4,5,1.62,3.25,5,1.61,3.5,5.5,1.67,3.5,5
1499,11/22/2009,Sampdoria,Chievo,H,1.73,3.4,5.25,1.75,3.3,4.8,1.75,3.4,4.7,1.7,3,5,1.7,3.3,5,1.7,3.4,5
1500,11/22/2009,Siena,Atalanta,A,2.4,3,3.2,2.35,3.05,3.05,2.4,3.1,2.95,2.25,3,2.88,2.3,2.87,3.25,2.25,3.1,3.2
1501,11/28/2009,Genoa,Sampdoria,H,2.3,3.2,3.2,2.4,3.1,2.9,2.4,3.05,3,2.25,3,2.88,2.25,3.15,3,2.25,3.1,3.2
1502,11/28/2009,Udinese,Livorno,H,1.65,3.6,5.5,1.68,3.4,5.2,1.7,3.4,5.1,1.67,3.2,5,1.7,3.3,5,1.7,3.3,5.25
1503,11/29/2009,Atalanta,Roma,A,3.4,3.25,2.15,3.1,3.25,2.2,3.2,3.2,2.2,3,3.2,2.1,3,3.25,2.2,3.25,3.1,2.2
1504,11/29/2009,Bari,Siena,H,1.75,3.3,5,1.8,3.25,4.55,1.8,3.3,4.5,1.73,3.1,4.5,1.73,3.3,4.75,1.75,3.25,5
1505,11/29/2009,Cagliari,Juventus,H,4,3.4,1.91,3.95,3.3,1.9,3.9,3.3,1.9,4,3.2,1.8,3.75,3.25,1.91,3.75,3.2,1.91
1506,11/29/2009,Catania,Milan,A,4.33,3.4,1.85,4.45,3.3,1.8,4.3,3.4,1.8,4.33,3.2,1.73,4.33,3.25,1.8,4.5,3.3,1.8
1507,11/29/2009,Chievo,Palermo,H,2.3,3.2,3.2,2.4,3.05,2.95,2.3,3.2,3,2.25,3,2.88,2.3,3.1,3,2.25,3.1,3.2
1508,11/29/2009,Inter,Fiorentina,H,1.57,3.75,6,1.55,3.5,6.5,1.55,3.6,6.2,1.53,3.5,5.5,1.5,3.6,6.5,1.57,3.6,6
1509,11/29/2009,Lazio,Bologna,D,1.67,3.6,5.25,1.68,3.35,5.25,1.75,3.4,4.8,1.73,3.1,4.5,1.67,3.4,5,1.73,3.3,5
1510,11/29/2009,Parma,Napoli,D,2.4,3.2,3,2.35,3.2,2.9,2.3,3.2,3,2.1,3,3.2,2.25,3.15,3,2.25,3.1,3.2
1511,12/5/2009,Juventus,Inter,H,2.65,3.1,2.75,2.6,3.1,2.65,2.5,3.1,2.8,2.5,3,2.6,2.6,3,2.7,2.4,3,2.75
1512,12/5/2009,Milan,Sampdoria,H,1.57,3.7,6.25,1.6,3.45,5.9,1.6,3.6,5.6,1.57,3.5,5,1.57,3.4,6,1.57,3.5,5.5
1513,12/6/2009,Bologna,Udinese,H,2.5,3.2,2.88,2.55,3.1,2.72,2.6,3.1,2.65,2.38,3,2.75,2.5,3,2.8,2.25,3.1,2.9
1514,12/6/2009,Fiorentina,Atalanta,H,1.55,3.6,7,1.52,3.55,6.9,1.55,3.7,6,1.44,3.6,6.5,1.53,3.5,6.5,1.57,3.5,5.5
1515,12/6/2009,Genoa,Parma,D,1.91,3.2,4.33,1.9,3.25,4,1.85,3.3,4.2,1.83,3.2,3.75,1.85,3.2,4.2,1.9,3.2,3.75
1516,12/6/2009,Livorno,Chievo,A,2.4,3.1,3.1,2.4,3.05,2.95,2.4,3.1,2.95,2.25,3,2.88,2.4,3,2.9,2.3,3,3
1517,12/6/2009,Napoli,Bari,H,1.8,3.5,4.5,1.75,3.3,4.8,1.8,3.3,4.5,1.8,3.2,4,1.8,3.2,4.5,1.8,3.1,4.33
1518,12/6/2009,Palermo,Cagliari,H,2.1,3.1,3.75,2.1,3.1,3.5,2.1,3.2,3.45,2,3.2,3.2,2.1,3.1,3.4,2,3.2,3.4
1519,12/6/2009,Roma,Lazio,H,1.83,3.25,4.75,1.85,3.25,4.25,1.85,3.3,4.2,1.8,3.2,4,1.83,3.1,4.5,1.75,3.1,4.33
1520,12/6/2009,Siena,Catania,H,2.2,3.1,3.5,2.2,3.05,3.35,2.3,3.1,3.1,2.2,3.2,2.8,2.15,3.1,3.3,2.1,3.1,3.3
1521,12/12/2009,Bari,Juventus,H,4.33,3.25,1.91,4,3.3,2,3.9,3.3,1.9,4,3,1.83,3.75,3.2,1.95,4.33,3.25,1.83
1522,12/12/2009,Cagliari,Napoli,D,2.38,3,3.25,2.3,3.05,3.15,2.2,3.2,3.2,2.25,3,2.88,2.25,3.1,3.05,2.25,3,3.25
1523,12/13/2009,Atalanta,Inter,D,6,3.5,1.65,5.75,3.65,1.65,5.3,3.5,1.65,5,3.25,1.62,5.5,3.4,1.61,6,3.6,1.57
1524,12/13/2009,Catania,Livorno,A,1.91,3.2,4.33,1.95,3.2,3.9,1.9,3.3,3.9,1.83,3,4,1.83,3.25,4.2,1.83,3.25,4.5
1525,12/13/2009,Chievo,Fiorentina,H,3,3,2.5,2.85,3,2.5,2.95,3.1,2.4,2.6,3,2.5,3,3,2.2,3,3,2.38
1526,12/13/2009,Lazio,Genoa,H,2.25,3.1,3.4,2.3,3.2,3.3,2.3,3.2,3,2.2,3,3,2.3,3,3,2.2,3,3.4
1527,12/13/2009,Milan,Palermo,A,1.44,4.2,7.5,1.45,3.85,7.4,1.45,4,7,1.36,3.75,8,1.5,3.6,6.8,1.44,4,7.5
1528,12/13/2009,Parma,Bologna,H,1.8,3.4,4.75,1.77,3.2,4.9,1.85,3.3,4.1,1.73,3.2,4.33,1.73,3.3,4.75,1.73,3.4,4.75
1529,12/13/2009,Sampdoria,Roma,D,2.5,3.2,2.88,2.55,3.3,2.8,2.6,3.2,2.6,2.5,3.2,2.5,2.5,3,2.75,2.5,3,2.88
1530,12/13/2009,Siena,Udinese,H,2.63,3,2.88,2.65,3,2.7,2.55,3.1,2.7,2.5,3.2,2.5,2.5,3,2.75,2.5,3,2.88
1531,12/20/2009,Inter,Lazio,H,1.4,4.33,8.5,1.4,4.4,9,1.4,4.3,7.5,1.4,3.75,7,1.33,4.33,8.5,1.4,4,9
1532,12/20/2009,Juventus,Catania,A,1.33,4.75,10,1.32,5.15,10,1.3,4.8,9.5,1.3,4,9,1.3,4.5,10,1.3,4.75,10
1533,12/20/2009,Livorno,Sampdoria,H,2.88,3,2.63,2.75,3.05,2.55,2.65,3.1,2.6,2.5,3,2.6,2.7,3,2.55,2.88,3,2.5
1534,12/20/2009,Napoli,Chievo,H,1.91,3.25,4.33,1.8,3.2,4.65,1.8,3.4,4.3,1.73,3.2,4.33,1.85,3.25,4,1.83,3.25,4.5
1535,12/20/2009,Palermo,Siena,H,1.62,3.6,6,1.6,3.45,5.9,1.7,3.5,4.9,1.5,3.5,6,1.6,3.4,5.7,1.57,3.6,6
1536,12/20/2009,Roma,Parma,H,1.73,3.6,4.75,1.7,3.4,4.95,1.7,3.5,4.9,1.57,3.5,5,1.67,3.4,5,1.67,3.6,5
1537,1/6/2010,Atalanta,Napoli,A,2.63,3,2.88,2.55,3.15,2.7,2.65,3.1,2.65,2.62,2.88,2.5,2.62,3.1,2.75,2.62,3.2,2.62
1538,1/6/2010,Bari,Udinese,H,2.2,3.1,3.5,2.2,3.2,3.15,2.1,3.25,3.4,2,3,3.5,2.2,3.2,3.4,2.1,3.2,3.5
1539,1/6/2010,Cagliari,Roma,D,3,3.2,2.4,2.8,3.25,2.4,3,3.2,2.3,2.88,3,2.25,3,3.2,2.4,3,3.2,2.3
1540,1/6/2010,Catania,Bologna,H,2,3.2,4,1.95,3.25,3.8,2,3.3,3.6,2,3.2,3.2,1.95,3.25,4.1,1.91,3.2,4
1541,1/6/2010,Chievo,Inter,A,4.5,3.4,1.83,4.55,3.35,1.77,3.9,3.3,1.9,4.33,3.2,1.73,4.5,3.3,1.85,4.5,3.25,1.83
1542,1/6/2010,Lazio,Livorno,H,1.67,3.5,5.5,1.7,3.35,5.15,1.75,3.5,4.6,1.73,3.2,4.33,1.7,3.4,5.5,1.67,3.4,5.5
1543,1/6/2010,Milan,Genoa,H,1.57,3.75,6,1.55,3.7,5.9,1.55,3.7,6,1.5,3.5,6,1.57,3.75,6,1.53,3.75,6.5
1544,1/6/2010,Parma,Juventus,A,3.1,3.1,2.4,3.35,3.25,2.1,2.95,3.1,2.4,2.75,3,2.38,3.1,3.1,2.38,3,3,2.38
1545,1/6/2010,Sampdoria,Palermo,D,2.2,3.2,3.4,2.12,3.25,3.3,2.2,3.2,3.2,2.1,3,3.2,2.2,3.2,3.4,2.1,3.2,3.5
1546,1/6/2010,Siena,Fiorentina,A,3.4,3.2,2.2,3.7,3.2,2,3.2,3.2,2.2,3.2,3,2.1,3.5,3.1,2.2,3.25,3.2,2.2
1547,1/9/2010,Inter,Siena,H,1.2,6,15,1.2,6.25,11,1.22,5.3,13,1.17,5.5,12,1.2,5.5,12,1.22,5,17
1548,1/9/2010,Roma,Chievo,H,1.57,3.6,6.5,1.55,3.8,5.75,1.6,3.6,5.6,1.5,3.5,6,1.53,3.6,6,1.57,3.6,6
1549,1/10/2010,Bologna,Cagliari,A,2.35,3.2,3.1,2.4,3.2,2.85,2.3,3.2,3,2.25,3,2.88,2.37,3,2.9,2.38,3,3
1550,1/10/2010,Fiorentina,Bari,H,1.65,3.5,6,1.7,3.45,4.85,1.65,3.4,5.5,1.67,3.1,5,1.73,3.3,4.8,1.62,3.6,5.5
1551,1/10/2010,Genoa,Catania,H,1.65,3.5,6,1.6,3.5,5.75,1.7,3.4,5.1,1.67,3.1,5,1.6,3.5,5.5,1.67,3.4,5.5
1552,1/10/2010,Juventus,Milan,A,2.5,3.2,2.9,2.35,3.15,2.95,2.3,3.2,3,2.25,3,2.88,2.3,3.1,3,2.38,3,3
1553,1/10/2010,Livorno,Parma,H,2.75,3.1,2.63,2.6,3.1,2.65,2.5,3.1,2.8,2.4,3,2.7,2.6,3,2.62,2.75,3,2.62
1554,1/10/2010,Napoli,Sampdoria,H,1.91,3.3,4.2,1.8,3.25,4.6,1.75,3.5,4.6,1.8,3.2,4,1.8,3.5,4,1.83,3.25,4.5
1555,1/10/2010,Palermo,Atalanta,H,1.7,3.5,5.5,1.65,3.5,5.25,1.75,3.5,4.6,1.67,3.3,4.5,1.73,3.4,4.5,1.73,3.4,5
1556,1/10/2010,Udinese,Lazio,D,2.2,3.25,3.3,2.2,3.25,3.1,2.1,3.25,3.4,2.1,3,3.2,2.15,3.2,3.2,2.2,3,3.4
1557,1/16/2010,Bari,Inter,D,4.33,3.25,1.91,3.95,3.3,1.9,3.9,3.3,1.9,3.75,3.2,1.83,3.75,3.25,1.91,4,3.2,1.91
1558,1/16/2010,Cagliari,Livorno,H,1.83,3,5.5,1.8,3.1,4.85,1.8,3.3,4.5,1.73,3.2,4.33,1.75,3.25,4.6,1.73,3.25,5
1559,1/17/2010,Atalanta,Lazio,H,2.5,3.1,2.9,2.58,3,2.75,2.5,3,2.9,2.5,3,2.6,2.5,3,2.8,2.5,3,2.88
1560,1/17/2010,Chievo,Juventus,H,3.5,3.25,2.1,3.6,3.15,2.05,3.2,3.2,2.2,3,3,2.2,3.25,3.1,2.15,3.6,3,2.1
